date,ticker,open,high,low,close,volume,returns
2025-10-11,GOOGL,434.31,431.14,427.91,430.18,7953748,0.016568
2025-10-12,GOOGL,416.82,427.51,411.83,419.21,37924540,-0.025838
2025-10-13,GOOGL,408.64,414.15,397.79,406.16,27439460,-0.031617
2025-10-14,GOOGL,416.93,420.49,404.98,417.35,32126298,0.027176
2025-10-15,GOOGL,419.21,418.17,414.43,417.51,8699265,0.000369
2025-10-16,GOOGL,428.95,436.42,428.6,431.62,1156833,0.033248
2025-10-17,GOOGL,438.62,439.97,433.99,436.9,14748270,0.01215
2025-10-18,GOOGL,433.21,440.19,427.98,436.88,31241085,-3.1e-05
2025-10-19,GOOGL,432.08,444.88,424.55,434.44,27743470,-0.005613
2025-10-20,GOOGL,434.41,433.98,429.87,430.66,27007011,-0.008742
2025-10-21,GOOGL,424.33,427.11,416.2,424.32,34043184,-0.014817
2025-10-22,GOOGL,420.3,431.52,412.8,424.22,40317373,-0.000233
2025-10-23,GOOGL,426.37,430.82,415.14,426.4,40224841,0.005127
2025-10-24,GOOGL,422.44,431.31,419.98,421.45,45379315,-0.011697
2025-10-25,GOOGL,421.63,428.16,414.43,421.34,33350465,-0.000259
2025-10-26,GOOGL,420.68,429.39,413.69,421.7,9759524,0.000863
2025-10-27,GOOGL,427.12,431.17,417.27,426.41,42273391,0.011095
2025-10-28,GOOGL,415.09,418.4,416.57,417.43,33514665,-0.02128
2025-02-19,NVDA,312.52,317.47,308.34,311.3,30686991,0.006312
2025-02-20,NVDA,306.47,316.73,302.33,308.07,45141876,-0.010424
2025-02-21,NVDA,307.92,312.3,301.24,308.56,20592141,0.001597
2025-02-22,NVDA,305.2,308.85,303.08,308.04,3816925,-0.001713
2025-02-23,NVDA,316.71,321.52,309.14,314.13,34207362,0.019605
2025-02-24,NVDA,308.35,316.48,302.75,308.99,40156505,-0.016522
2025-02-25,NVDA,319.55,326.17,314.43,321.57,7205847,0.039921
2025-02-26,NVDA,326.04,331.07,318.98,325.6,34906648,0.012461
2025-02-27,NVDA,330.9,331.45,322.87,328.03,23238727,0.00741
2025-02-28,NVDA,323.96,329.57,321.05,326.18,32501731,-0.005642
2025-03-01,NVDA,331.5,336.2,331.19,333.19,18192111,0.021273
2025-03-02,NVDA,320.31,332.33,320.22,323.17,21478275,-0.03054
2025-03-03,NVDA,321.75,327.36,314.27,319.59,5250646,-0.011153
2025-03-04,NVDA,318.18,324.6,312.88,317.86,24950997,-0.005427
2025-03-05,NVDA,319.95,324.69,320.31,321.79,47551152,0.012298
2025-03-06,NVDA,322.86,331.64,320.83,323.93,2620908,0.006629
2025-03-07,NVDA,320.48,326.47,322.06,322.55,43847840,-0.004278
2025-03-08,NVDA,316.1,320.64,313.33,316.1,12800473,-0.02019
2025-03-09,NVDA,320.1,323.65,319.66,321.51,46961161,0.016968
2025-03-10,NVDA,332.85,343.84,331.73,334.68,41643917,0.04016
2025-03-11,NVDA,349.13,355.83,342.44,348.6,20866907,0.040728
2025-03-12,NVDA,356.73,363.19,350.13,357.91,7649204,0.026361
2025-03-13,NVDA,366.32,370.9,363.14,363.74,20202230,0.016171
2025-03-14,NVDA,359.01,362.63,357.66,358.26,2006253,-0.015175
2025-03-15,NVDA,357.93,359.63,350.13,357.75,39479072,-0.001427
2025-03-16,NVDA,370.02,372.49,363.26,367.81,35423919,0.02773
2025-03-17,NVDA,371.49,376.74,368.2,370.98,11488737,0.008581
2025-03-18,NVDA,363.87,371.72,360.89,363.18,37415526,-0.021269
2025-03-19,NVDA,362.07,366.35,354.98,358.64,22432449,-0.012569
2025-03-20,NVDA,354.88,362.2,350.66,357.41,18023277,-0.003435
2025-03-21,NVDA,354.92,359.51,344.02,353.72,33295637,-0.010377
2025-03-22,NVDA,346.14,355.23,341.67,346.93,40004171,-0.019395
2025-03-23,NVDA,351.95,356.32,350.21,352.23,47424589,0.015166
2025-03-24,NVDA,347.68,353.7,343.37,344.71,32665386,-0.021584
2025-03-25,NVDA,349.15,355.91,341.57,349.86,36966807,0.014831
2025-03-26,NVDA,363.2,363.24,356.34,360.39,47875850,0.029656
2025-03-27,NVDA,362.14,368.13,349.85,360.28,34510433,-0.000288
2025-03-28,NVDA,352.06,358.9,351.95,353.69,5832972,-0.018469
2025-03-29,NVDA,357.55,361.55,357.72,357.87,19642617,0.011743
2025-03-30,NVDA,348.39,359.24,345.15,351.87,21696020,-0.016914
2025-03-31,NVDA,353.36,357.65,344.11,350.83,44516449,-0.002956
2025-04-01,NVDA,342.75,349.92,343.93,345.81,15480812,-0.01442
2025-04-02,NVDA,349.03,357.65,343.78,347.33,40491601,0.004391
2025-04-03,NVDA,348.7,353.25,342.36,347.37,7704646,0.000115
2025-04-04,NVDA,342.89,346.53,340.45,343.86,45959701,-0.010138
2025-04-05,NVDA,338.78,342.03,340.09,340.77,21888924,-0.009043
2025-04-06,NVDA,338.89,342.29,338.05,340.52,49742822,-0.000738
2025-04-07,NVDA,330.02,338.47,322.83,328.8,39922343,-0.035025
2025-04-08,NVDA,317.35,322.98,313.09,320.45,17057211,-0.025699
2025-04-09,NVDA,326.67,327.72,320.49,323.73,47352052,0.010181
2025-04-10,NVDA,315.78,319.58,316.23,316.26,11833422,-0.023359
2025-04-11,NVDA,316.84,323.01,314.1,317.8,9249753,0.004849
2025-04-12,NVDA,334.53,332.73,325.14,331.6,49824104,0.042508
2025-04-13,NVDA,336.35,341.43,334.0,338.38,15072168,0.020244
2025-04-14,NVDA,339.74,344.02,337.29,340.67,48383644,0.006748
2025-04-15,NVDA,334.13,341.37,327.22,336.13,3304348,-0.013419
2025-04-16,NVDA,339.57,342.19,334.73,339.36,25275318,0.009571
2025-04-17,NVDA,341.86,348.47,338.1,338.81,31756596,-0.001634
2025-04-18,NVDA,349.67,350.71,347.19,347.95,27416144,0.026628
2025-04-19,NVDA,355.5,360.12,350.9,353.11,9615902,0.014715
2025-04-20,NVDA,358.76,370.83,350.58,361.03,26303722,0.02218
2025-04-21,NVDA,361.66,369.4,353.76,362.45,3491989,0.003932
2025-04-22,NVDA,361.76,365.01,363.22,364.01,39304491,0.004293
2025-04-23,NVDA,371.7,370.83,360.22,369.59,49186475,0.015219
2025-04-24,NVDA,358.18,370.57,360.0,361.05,20689357,-0.023382
2025-04-25,NVDA,371.1,383.27,371.53,373.35,23434365,0.03351
2025-04-26,NVDA,373.87,375.13,363.55,372.81,24013766,-0.001456
2025-04-27,NVDA,380.96,385.78,370.66,380.76,24545068,0.021093
2025-04-28,NVDA,370.25,377.22,371.81,372.96,23223733,-0.0207
2025-04-29,NVDA,366.05,373.71,368.83,369.5,13375101,-0.009318
2025-04-30,NVDA,364.24,372.67,357.55,366.12,30683683,-0.00919
2025-05-01,NVDA,349.89,356.27,348.61,351.26,42309169,-0.04141
2025-05-02,NVDA,362.46,365.6,356.22,364.32,47203928,0.036487
2025-05-03,NVDA,360.64,369.13,354.44,364.07,29183569,-0.000683
2025-05-04,NVDA,368.11,377.84,363.0,368.8,9851289,0.012923
2025-05-05,NVDA,383.87,398.39,386.8,387.51,31991749,0.049477
2025-05-06,NVDA,382.77,383.39,377.84,379.74,30189849,-0.020244
2025-05-07,NVDA,370.11,367.61,365.43,367.17,12409262,-0.033672
2025-05-08,NVDA,367.76,371.6,359.27,370.21,47436625,0.008238
2025-05-09,NVDA,370.2,381.69,368.0,371.61,13912718,0.003767
2025-05-10,NVDA,381.64,392.74,374.44,382.77,37262710,0.02961
2025-05-11,NVDA,366.93,378.6,362.96,369.67,3000044,-0.034836
2025-05-12,NVDA,368.62,372.35,365.87,366.12,11412198,-0.009642
2025-05-13,NVDA,368.07,377.33,362.31,369.08,30807771,0.008044
2025-05-14,NVDA,359.69,372.35,357.68,362.37,14046177,-0.01833
2025-05-15,NVDA,357.49,364.93,356.5,357.33,29537915,-0.014008
2025-05-16,NVDA,359.83,364.14,347.01,357.22,46520010,-0.000328
2025-05-17,NVDA,356.0,357.32,345.15,354.4,15049065,-0.007907
2025-05-18,NVDA,355.0,359.24,346.25,353.35,43866127,-0.002977
2025-05-19,NVDA,351.56,355.35,346.42,353.32,28415745,-8.6e-05
2025-05-20,NVDA,349.13,356.81,349.84,350.42,7041227,-0.008239
2025-05-21,NVDA,354.42,364.17,349.63,357.48,27145834,0.019934
2025-05-22,NVDA,359.11,364.27,351.97,361.61,1685449,0.011489
2025-05-23,NVDA,372.25,376.24,366.15,370.24,12192058,0.023588
2025-05-24,NVDA,371.26,376.05,365.3,372.01,35350489,0.004788
2025-05-25,NVDA,376.26,382.8,368.84,375.99,23802318,0.01063
2025-05-26,NVDA,376.55,385.22,368.94,380.31,38644207,0.011424
2025-05-27,NVDA,390.77,392.5,381.08,388.61,22517220,0.021578
2025-05-28,NVDA,393.46,403.81,390.82,392.57,4173055,0.010159
2025-05-29,NVDA,388.37,398.95,383.78,388.75,42417811,-0.009777
2025-05-30,NVDA,395.36,405.9,385.85,395.46,39655712,0.017101
2025-05-31,NVDA,393.99,398.05,385.92,393.06,28386920,-0.006088
2025-06-01,NVDA,375.76,388.32,375.8,379.08,1897616,-0.036206
2025-06-02,NVDA,379.29,385.02,366.28,375.68,16674164,-0.009006
2025-06-03,NVDA,375.47,384.09,371.13,377.08,5008363,0.003714
2025-06-04,NVDA,378.54,375.75,366.61,375.44,46120005,-0.004353
2025-06-05,NVDA,367.45,379.0,363.22,369.41,42052536,-0.016196
2025-06-06,NVDA,376.01,374.21,369.17,373.25,44128728,0.010334
2025-06-07,NVDA,369.35,376.31,361.28,370.62,3708663,-0.007064
2025-06-08,NVDA,362.06,374.75,354.89,364.5,6535036,-0.016654
2025-06-09,NVDA,367.33,367.31,354.46,364.04,5725227,-0.001273
2025-06-10,NVDA,366.74,371.71,363.53,365.25,2248865,0.003319
2025-06-11,NVDA,362.95,373.09,358.94,362.64,35159029,-0.007157
2025-06-12,NVDA,355.05,360.3,353.92,357.72,44842034,-0.013669
2025-06-13,NVDA,357.27,360.9,354.05,355.77,28464609,-0.005462
2025-06-14,NVDA,357.32,359.3,349.01,355.88,31581867,0.000299
2025-06-15,NVDA,352.74,352.15,345.58,349.79,12936044,-0.017247
2025-06-16,NVDA,344.21,350.39,335.26,345.45,45246507,-0.012476
2025-06-17,NVDA,346.68,345.67,338.5,344.53,39817622,-0.002683
2025-06-18,NVDA,343.74,346.82,335.47,343.83,31818343,-0.002023
2025-06-19,NVDA,350.69,356.93,343.54,350.01,4436627,0.0178
2025-06-20,NVDA,343.06,347.21,341.61,343.21,25493624,-0.019627
2025-06-21,NVDA,343.94,342.62,341.83,341.97,4173516,-0.003599
2025-06-22,NVDA,333.33,343.79,330.19,336.38,20838262,-0.016474
2025-06-23,NVDA,344.57,346.27,337.03,344.23,45812810,0.023059
2025-06-24,NVDA,340.52,345.53,337.23,343.34,4724957,-0.002599
2025-06-25,NVDA,341.98,342.37,331.95,339.47,6881077,-0.011318
2025-06-26,NVDA,344.15,348.06,345.74,346.42,46073340,0.020266
2025-06-27,NVDA,344.96,350.3,337.06,341.66,1756266,-0.013853
2025-06-28,NVDA,342.52,348.15,338.4,340.51,26563974,-0.003369
2025-06-29,NVDA,334.47,342.08,330.77,335.97,13339443,-0.013431
2025-06-30,NVDA,343.06,342.92,339.21,339.71,38074718,0.011086
2025-07-01,NVDA,337.53,346.73,337.35,339.28,25908885,-0.001274
2025-07-02,NVDA,340.2,349.44,334.37,341.7,4954709,0.00711
2025-07-03,NVDA,336.36,345.22,329.97,338.2,11996068,-0.010291
2025-07-04,NVDA,342.28,348.37,331.41,339.89,44922024,0.004987
2025-07-05,NVDA,330.61,337.48,326.86,332.2,36237759,-0.022897
2025-07-06,NVDA,334.19,339.94,332.06,337.12,20776209,0.014697
2025-07-07,NVDA,326.51,332.73,325.84,327.08,33142027,-0.030211
2025-07-08,NVDA,316.41,320.91,314.1,318.31,31478534,-0.027187
2025-07-09,NVDA,313.64,316.0,307.73,314.99,11883366,-0.010487
2025-07-10,NVDA,300.43,307.6,295.85,301.19,21067423,-0.044799
2025-07-11,NVDA,296.83,298.16,291.23,298.03,12602765,-0.010554
2025-07-12,NVDA,295.44,301.88,289.92,296.82,28006671,-0.004066
2025-07-13,NVDA,289.24,293.34,281.81,290.48,2676126,-0.021593
2025-07-14,NVDA,297.22,296.93,291.95,295.98,21390066,0.018772
2025-07-15,NVDA,297.92,304.0,294.39,297.77,13191812,0.006024
2025-07-16,NVDA,301.6,303.27,293.94,300.39,29627240,0.008763
2025-07-17,NVDA,307.47,314.95,301.98,308.2,12412706,0.025671
2025-07-18,NVDA,311.93,313.66,309.5,309.55,40353707,0.004351
2025-07-19,NVDA,308.74,311.22,308.14,308.27,11234938,-0.004153
2025-07-20,NVDA,313.23,320.72,313.61,314.24,23686463,0.019185
2025-07-21,NVDA,327.17,338.37,318.69,328.53,6822870,0.044489
2025-07-22,NVDA,341.47,349.72,331.57,341.39,29437450,0.03839
2025-07-23,NVDA,347.14,348.4,344.68,346.56,26898694,0.015033
2025-07-24,NVDA,343.34,350.24,339.31,345.1,8174213,-0.004237
2025-07-25,NVDA,344.2,350.58,340.98,342.09,35479115,-0.008737
2025-07-26,NVDA,339.94,341.4,341.02,341.06,16481020,-0.003035
2025-07-27,NVDA,353.58,353.69,349.67,351.35,26935874,0.029748
2025-07-28,NVDA,357.09,362.19,352.37,359.92,37091908,0.024095
2025-07-29,NVDA,357.65,363.7,356.14,359.17,49752099,-0.002095
2025-07-30,NVDA,372.19,373.45,366.51,368.66,47115132,0.026086
2025-07-31,NVDA,364.75,376.94,360.38,366.69,27901135,-0.005357
2025-08-01,NVDA,362.68,370.32,354.17,361.76,5845561,-0.013554
2025-08-02,NVDA,357.84,370.71,360.42,360.64,37578779,-0.003094
2025-08-03,NVDA,363.92,371.85,356.78,361.2,39214528,0.001565
2025-08-04,NVDA,365.45,367.97,358.21,362.3,9517988,0.003038
2025-08-05,NVDA,359.1,369.6,358.97,361.77,5555912,-0.001463
2025-08-06,NVDA,354.21,358.41,350.13,354.22,7496055,-0.021092
2025-08-07,NVDA,363.12,365.61,361.36,362.1,16542233,0.021994
2025-08-08,NVDA,373.04,378.86,367.35,370.15,31318172,0.021993
2025-08-09,NVDA,367.55,370.5,360.66,369.33,4770488,-0.00222
2025-08-10,NVDA,373.27,380.7,372.47,372.83,36890783,0.009441
2025-08-11,NVDA,365.35,371.11,359.96,365.09,23373100,-0.020979
2025-08-12,NVDA,367.15,377.89,366.54,369.83,19230747,0.01288
2025-08-13,NVDA,385.24,388.88,374.01,385.44,30175721,0.041351
2025-08-14,NVDA,389.79,397.53,386.94,392.45,1000768,0.018026
2025-08-15,NVDA,384.38,391.78,377.28,387.85,1321365,-0.011793
2025-08-16,NVDA,386.41,396.66,381.46,385.36,44748258,-0.006433
2025-08-17,NVDA,399.41,403.78,395.62,402.74,46843330,0.044112
2025-08-18,NVDA,401.76,411.6,392.85,401.46,3542813,-0.003177
2025-08-19,NVDA,393.37,401.29,381.97,392.17,23459561,-0.023415
2025-08-20,NVDA,392.47,404.45,393.34,395.65,24153604,0.008813
2025-08-21,NVDA,389.87,391.21,382.75,388.34,40579866,-0.018644
2025-08-22,NVDA,380.69,392.73,372.19,382.43,12297495,-0.015324
2025-08-23,NVDA,378.47,392.27,377.4,381.86,17674685,-0.001488
2025-08-24,NVDA,366.04,374.59,358.29,366.96,48937339,-0.039797
2025-08-25,NVDA,352.56,359.32,354.23,354.24,23172545,-0.035279
2025-08-26,NVDA,361.01,368.53,351.62,359.45,23099704,0.014582
2025-08-27,NVDA,366.53,368.79,361.12,368.57,44645717,0.025057
2025-08-28,NVDA,366.45,373.51,362.09,366.94,5816694,-0.00442
2025-08-29,NVDA,368.78,370.96,366.0,366.95,15963292,1.2e-05
2025-08-30,NVDA,359.83,361.31,359.12,359.54,13124322,-0.020393
2025-08-31,NVDA,361.12,361.46,350.96,358.54,12094026,-0.00279
2025-09-01,NVDA,359.71,365.17,353.66,359.31,12180184,0.002165
2025-09-02,NVDA,358.24,355.81,353.29,354.75,37975938,-0.012791
2025-09-03,NVDA,359.33,368.73,352.96,359.67,38417624,0.01377
2025-09-04,NVDA,359.4,368.13,353.18,357.8,24178569,-0.005204
2025-09-05,NVDA,361.32,362.06,351.1,361.02,13711540,0.008972
2025-09-06,NVDA,381.96,388.12,372.88,378.26,10940452,0.046648
2025-09-07,NVDA,382.18,391.53,374.52,383.13,38642663,0.012776
2025-09-08,NVDA,385.19,384.75,380.65,381.75,5296843,-0.003612
2025-09-09,NVDA,370.32,376.34,363.63,366.83,32397945,-0.039866
2025-09-10,NVDA,367.59,380.07,361.96,370.04,21581612,0.008716
2025-09-11,NVDA,383.19,387.86,379.14,381.39,14428065,0.030213
2025-09-12,NVDA,376.19,381.17,366.94,376.28,30213377,-0.013492
2025-09-13,NVDA,375.24,382.66,373.62,375.33,18448788,-0.002524
2025-09-14,NVDA,379.44,383.73,371.77,378.22,10609880,0.007676
2025-09-15,NVDA,376.88,379.46,375.12,377.06,39021210,-0.003064
2025-09-16,NVDA,381.7,386.03,373.54,383.26,49807482,0.016309
2025-09-17,NVDA,380.57,386.99,378.13,382.24,44358170,-0.002669
2025-09-18,NVDA,387.69,389.72,374.41,383.9,22362826,0.004329
2025-09-19,NVDA,388.68,394.27,384.59,392.47,17629802,0.022076
2025-09-20,NVDA,393.5,407.52,385.85,395.82,38918438,0.008499
2025-09-21,NVDA,388.83,387.2,382.96,385.55,7340484,-0.026293
2025-09-22,NVDA,373.4,377.59,372.35,374.53,32548757,-0.028986
2025-09-23,NVDA,373.96,373.52,360.89,370.41,44178348,-0.011072
2025-09-24,NVDA,364.05,373.5,363.99,365.32,36810669,-0.013828
2025-09-25,NVDA,361.94,370.16,349.71,360.42,1383637,-0.013514
2025-09-26,NVDA,363.45,368.02,359.61,365.01,36682438,0.01265
2025-09-27,NVDA,376.28,382.25,366.37,372.7,49155642,0.020861
2025-09-28,NVDA,380.65,380.05,376.5,379.04,6889068,0.016853
2025-09-29,NVDA,375.52,388.31,378.23,378.73,19034631,-0.000802
2025-09-30,NVDA,375.84,381.1,373.85,374.12,45415444,-0.012246
2025-10-01,NVDA,377.12,378.38,366.29,376.55,29817295,0.006464
2025-10-02,NVDA,363.61,368.64,362.44,366.67,14964077,-0.026575
2025-10-03,NVDA,367.66,371.11,358.9,364.04,41499560,-0.007214
2025-10-04,NVDA,351.19,351.0,337.7,348.12,47674806,-0.044722
2025-10-05,NVDA,352.41,355.52,348.44,349.09,17341755,0.002795
2025-10-06,NVDA,344.82,353.77,338.14,346.56,47632005,-0.007269
2025-10-07,NVDA,341.78,341.18,328.52,338.46,31207146,-0.023665
2025-10-08,NVDA,329.63,339.66,323.58,329.97,9201967,-0.025391
2025-10-09,NVDA,326.25,331.01,316.46,324.02,9368984,-0.018194
2025-10-10,NVDA,324.98,329.89,318.83,324.84,8595107,0.002532
2025-10-11,NVDA,317.84,325.93,309.16,317.67,48924741,-0.022333
2025-10-12,NVDA,310.94,315.16,302.33,308.5,24003560,-0.029281
2025-10-13,NVDA,312.59,316.83,306.76,310.43,46885769,0.006235
2025-10-14,NVDA,314.78,323.25,304.47,313.87,24203397,0.011011
2025-10-15,NVDA,312.47,322.89,308.82,314.24,17949862,0.001188
2025-10-16,NVDA,320.71,324.99,315.23,322.69,28997638,0.026522
2025-10-17,NVDA,319.36,324.65,315.52,319.73,47071336,-0.009214
2025-10-18,NVDA,317.6,326.23,314.29,316.93,46776268,-0.008782
2025-10-19,NVDA,310.89,314.14,306.27,312.16,35044272,-0.01518
2025-10-20,NVDA,302.41,307.01,297.9,302.64,19120890,-0.030979
2025-10-21,NVDA,306.5,313.4,306.06,307.08,7291125,0.014571
2025-10-22,NVDA,304.8,307.97,298.79,307.58,34298284,0.001635
2025-10-23,NVDA,309.25,311.84,307.33,310.47,19369302,0.009368
2025-10-24,NVDA,310.01,312.44,300.82,307.8,16512682,-0.008663
2025-10-25,NVDA,312.69,315.57,309.98,314.76,48491316,0.022382
2025-10-26,NVDA,329.01,328.81,318.66,328.43,42401687,0.042488
2025-10-27,NVDA,343.92,353.65,346.99,347.29,9824626,0.055849
2025-10-28,NVDA,345.67,346.0,337.74,343.73,17230096,-0.010305
2025-02-19,META,438.26,436.82,427.12,435.55,22604953,0.011419
2025-02-20,META,441.86,452.18,444.14,445.83,31118228,0.023316
2025-02-21,META,447.02,456.51,437.98,444.1,1142634,-0.003881
2025-02-22,META,455.45,454.23,445.77,451.93,33223343,0.017484
2025-02-23,META,443.49,455.85,443.96,446.93,3215986,-0.011125
2025-02-24,META,447.59,460.7,447.25,447.68,31624048,0.00168
2025-02-25,META,442.86,454.37,434.72,445.14,7797709,-0.005693
2025-02-26,META,447.04,456.04,441.65,444.03,5210077,-0.002506
2025-02-27,META,446.81,449.92,443.19,447.33,25203429,0.007413
2025-02-28,META,452.06,461.22,448.57,449.62,46346792,0.005109
2025-03-01,META,463.19,470.37,449.48,459.76,25742207,0.022298
2025-03-02,META,465.69,478.33,465.51,468.42,13960579,0.018656
2025-03-03,META,460.04,476.07,456.16,463.08,45189990,-0.011457
2025-03-04,META,471.45,476.54,469.02,474.85,5067729,0.02509
2025-03-05,META,469.09,482.17,459.13,472.09,48639026,-0.005831
2025-03-06,META,482.94,495.14,480.49,486.57,2774187,0.030222
2025-03-07,META,492.25,497.73,481.8,495.4,4541027,0.017975
2025-03-08,META,497.11,508.08,484.04,498.26,23974413,0.005764
2025-03-09,META,490.16,502.22,475.3,489.74,34673450,-0.01726
2025-03-10,META,481.29,487.44,478.71,480.55,19796869,-0.01893
2025-03-11,META,487.45,493.5,482.32,489.54,17049149,0.018538
2025-03-12,META,497.65,510.87,492.78,496.14,31995072,0.013393
2025-03-13,META,493.36,501.32,488.4,489.19,12337177,-0.014118
2025-03-14,META,515.24,519.95,510.93,512.21,9253512,0.045988
2025-03-15,META,490.87,502.16,483.48,491.57,15594050,-0.041136
2025-03-16,META,498.25,500.13,496.78,498.26,17274836,0.013517
2025-03-17,META,482.66,491.14,481.74,487.0,5990557,-0.022846
2025-03-18,META,488.05,493.91,475.86,483.57,6479604,-0.007069
2025-03-19,META,463.29,473.98,453.71,464.72,16262533,-0.039778
2025-03-20,META,464.14,470.78,453.36,465.79,35293526,0.00232
2025-03-21,META,476.08,487.28,463.09,475.91,21684520,0.021476
2025-03-22,META,479.99,478.92,470.04,478.35,27279000,0.005112
2025-03-23,META,474.08,490.11,469.1,478.74,43213267,0.000833
2025-03-24,META,482.46,498.27,473.39,487.12,16324768,0.017336
2025-03-25,META,479.78,479.56,471.96,475.48,40315949,-0.024178
2025-03-26,META,465.36,471.81,461.6,465.99,33256019,-0.020171
2025-03-27,META,475.41,475.18,467.02,473.45,23712448,0.015885
2025-03-28,META,470.46,483.54,463.9,470.37,21906618,-0.006509
2025-03-29,META,461.41,472.97,454.47,460.5,38378156,-0.021219
2025-03-30,META,471.02,469.45,463.86,466.82,49128583,0.013626
2025-03-31,META,464.33,463.5,451.29,460.23,9630515,-0.014213
2025-04-01,META,462.02,467.69,453.98,460.64,35881685,0.000897
2025-04-02,META,450.49,464.03,453.24,453.8,1561401,-0.014967
2025-04-03,META,462.34,472.33,446.21,459.25,27149055,0.01194
2025-04-04,META,464.29,475.56,459.37,462.38,28789584,0.006798
2025-04-05,META,467.14,470.29,449.98,463.69,36173327,0.002837
2025-04-06,META,477.3,479.57,462.92,477.07,8477075,0.028427
2025-04-07,META,478.72,488.15,471.56,475.66,47506613,-0.002954
2025-04-08,META,474.04,480.26,461.93,473.12,5523119,-0.005355
2025-04-09,META,450.41,456.7,436.54,447.32,12233991,-0.056064
2025-04-10,META,440.58,453.81,433.36,442.17,7385776,-0.011576
2025-04-11,META,450.15,459.09,443.82,448.05,48321903,0.013201
2025-04-12,META,458.47,458.2,445.23,455.73,39559200,0.016986
2025-04-13,META,448.01,456.87,440.27,443.83,15257942,-0.026458
2025-04-14,META,437.85,438.2,425.97,437.62,7050114,-0.01408
2025-04-15,META,444.36,450.16,438.63,446.2,16321393,0.019409
2025-04-16,META,434.0,442.23,427.89,435.38,14047647,-0.024551
2025-04-17,META,437.08,445.22,421.19,434.01,40627104,-0.003145
2025-04-18,META,440.25,441.08,437.51,437.97,24639152,0.009091
2025-04-19,META,435.74,438.26,423.16,434.96,12802229,-0.006911
2025-04-20,META,439.48,442.76,435.04,439.6,45087481,0.010613
2025-04-21,META,429.31,434.91,425.64,433.57,11047513,-0.013817
2025-04-22,META,437.42,435.81,425.44,433.1,22687417,-0.001084
2025-04-23,META,429.9,441.81,429.19,430.26,29284098,-0.006564
2025-04-24,META,431.83,441.08,418.13,428.27,7627329,-0.004635
2025-04-25,META,429.1,437.82,425.21,429.79,49513960,0.003541
2025-04-26,META,434.54,448.09,428.26,435.78,35737394,0.013834
2025-04-27,META,427.55,441.04,417.3,428.8,24227073,-0.016141
2025-04-28,META,438.25,451.42,430.96,441.63,7727753,0.029485
2025-04-29,META,441.13,447.8,437.34,444.95,19267928,0.007491
2025-04-30,META,455.66,465.18,445.75,458.04,22023570,0.028978
2025-05-01,META,444.32,451.17,440.38,446.65,42149514,-0.025177
2025-05-02,META,442.97,449.98,428.05,440.68,15928675,-0.013446
2025-05-03,META,430.31,431.73,420.37,431.33,17199789,-0.021451
2025-05-04,META,431.38,436.29,421.59,431.33,15263382,5e-06
2025-05-05,META,428.09,439.81,421.74,429.08,26827585,-0.005241
2025-05-06,META,438.37,445.13,430.44,439.59,29580987,0.024209
2025-05-07,META,447.46,457.47,438.14,447.63,21877521,0.018126
2025-05-08,META,434.61,442.02,435.88,435.94,22616469,-0.026471
2025-05-09,META,445.71,444.1,431.13,443.3,41216501,0.016752
2025-05-10,META,445.77,457.48,439.3,446.93,28687209,0.00814
2025-05-11,META,456.17,455.74,441.86,454.98,7818277,0.017868
2025-05-12,META,444.64,456.82,436.84,445.47,28065662,-0.021122
2025-05-13,META,436.69,448.36,431.92,438.32,31480674,-0.016188
2025-05-14,META,436.34,438.13,427.22,436.44,44457871,-0.004302
2025-05-15,META,432.92,446.95,431.15,437.24,18970100,0.001821
2025-05-16,META,433.39,436.77,429.77,431.17,10097304,-0.013977
2025-05-17,META,439.44,450.81,440.27,441.39,30569367,0.023442
2025-05-18,META,426.7,433.46,418.85,422.49,15059006,-0.043761
2025-05-19,META,425.22,436.19,416.85,428.38,12298046,0.01384
2025-05-20,META,434.83,445.58,425.99,438.94,44431482,0.024349
2025-05-21,META,439.41,450.24,429.31,437.77,47060649,-0.002663
2025-05-22,META,415.7,424.17,415.39,417.97,47455145,-0.046288
2025-05-23,META,413.91,421.44,401.61,412.26,36535294,-0.013769
2025-05-24,META,401.69,407.6,402.58,403.75,30553369,-0.020849
2025-05-25,META,406.63,411.75,399.61,407.4,2451094,0.008993
2025-05-26,META,411.48,415.88,404.74,408.62,8550069,0.002993
2025-05-27,META,411.41,411.87,396.4,407.81,39088745,-0.001993
2025-05-28,META,414.01,422.51,406.1,412.04,35424729,0.01032
2025-05-29,META,434.13,439.46,418.23,430.93,28771899,0.044832
2025-05-30,META,427.35,436.56,424.27,424.71,12963671,-0.014544
2025-05-31,META,426.82,429.45,412.96,423.3,46968584,-0.003308
2025-06-01,META,425.6,432.68,416.72,423.7,17923832,0.000946
2025-06-02,META,434.21,433.45,422.24,431.63,22704447,0.018543
2025-06-03,META,428.43,436.03,425.67,428.57,49370537,-0.007133
2025-06-04,META,414.22,415.04,410.77,414.5,15311907,-0.033363
2025-06-05,META,408.86,414.76,394.4,406.49,37780986,-0.019536
2025-06-06,META,404.99,408.3,401.35,403.64,27607930,-0.007027
2025-06-07,META,406.81,415.56,400.76,404.68,35055186,0.002573
2025-06-08,META,407.33,414.78,401.16,404.73,48127631,0.000128
